"patent_id";"serial_number";"event_type";"event_date";"event_code";"event_description"
US10015421B2;"0";Assignment;"2016/9/9";AS;"Owner name: CANON KABUSHIKI KAISHA, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:YOSHIDA, DAISUKE;TOTSUKA, HIROFUMI;REEL/FRAME:039974/0060 Effective date: 20160509"
US10015421B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015433B2;"0";Assignment;"2016/9/26";AS;"Owner name: BOE TECHNOLOGY GROUP CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:GUO, WEIQING;REEL/FRAME:039857/0719 Effective date: 20160531"
US10015433B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015438B1;"0";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015454B2;"0";Assignment;"2015/11/13";AS;"Owner name: IMEC VZW, BELGIUM Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:GOETSCHALCKX, PAUL;MOLLEKENS, BRUNO JOZEF ARTHUR;REEL/FRAME:037039/0920 Effective date: 20151105"
US10015454B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015482B2;"0";Assignment;"2017/3/9";AS;"Owner name: SK HYNIX INC., KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:YANG, YUN-HUI;WOO, DONGHYUN;KIM, JONG-CHAE;SIGNING DATES FROM 20170302 TO 20170303;REEL/FRAME:041936/0349"
US10015482B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015482B2;"2";Maintenance fee payment;"2021/11/15";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015487B2;"0";Assignment;"2018/4/6";AS;"Owner name: FUNAI ELECTRIC CO., LTD., JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:JVC KENWOOD CORPORATION;REEL/FRAME:045457/0986 Effective date: 20180319"
US10015487B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015487B2;"2";Assignment;"2018/8/3";AS;"Owner name: JVC KENWOOD CORPORATION, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:KUMAKURA, TORU;REEL/FRAME:046550/0516 Effective date: 20131108"
US10015489B2;"0";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015493B2;"0";Assignment;"2015/6/5";AS;"Owner name: MSTAR SEMICONDUCTOR, INC., TAIWAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:LIN, HE-YUAN;TUNG, YI-SHIN;REEL/FRAME:035793/0193 Effective date: 20150601"
US10015493B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015493B2;"2";Assignment;"2019/10/8";AS;"Owner name: MEDIATEK INC., TAIWAN Free format text: MERGER;ASSIGNOR:MSTAR SEMICONDUCTOR, INC.;REEL/FRAME:050665/0001 Effective date: 20190124"
US10015500B2;"0";Assignment;"2014/11/18";AS;"Owner name: POSTECH ACADEMY ? INDUSTRY FOUNDATION, KOREA, REPU Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:MYUNG, SEHO;KIM, KYUNG-JOONG;YANG, KYEONG-CHEOL;REEL/FRAME:034199/0759 Effective date: 20141118 Owner name: SAMSUNG ELECTRONICS CO., LTD., KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:MYUNG, SEHO;KIM, KYUNG-JOONG;YANG, KYEONG-CHEOL;REEL/FRAME:034199/0759 Effective date: 20141118"
US10015500B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015500B2;"2";Maintenance fee payment;"2021/12/13";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015501B2;"0";Assignment;"2017/2/28";AS;"Owner name: LG ELECTRONICS INC., KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:HENDRY, HENDRY;PARK, JOONYOUNG;KIM, CHULKEUN;AND OTHERS;SIGNING DATES FROM 20140818 TO 20141001;REEL/FRAME:041402/0539"
US10015501B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015501B2;"2";Maintenance fee payment;"2021/12/6";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015514B2;"0";Assignment;"2014/6/6";AS;"Owner name: JVC KENWOOD CORPORATION, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:FUKUSHIMA, SHIGERU;NAKAMURA, HIROYA;TAKEHARA, HIDEKI;SIGNING DATES FROM 20140603 TO 20140605;REEL/FRAME:033051/0101"
US10015514B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015518B2;"0";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015569B1;"0";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015588B1;"0";Assignment;"2016/12/20";AS;"Owner name: VERIZON PATENT AND LICENSING, INC., NEW JERSEY Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:LU, YOUHONG;KALLURI, RAVI;WALTERS, ANDREW;AND OTHERS;SIGNING DATES FROM 20161212 TO 20161216;REEL/FRAME:040689/0745"
US10015588B1;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015633B2;"0";Assignment;"2016/5/4";AS;"Owner name: INTERNATIONAL BUSINESS MACHINES CORPORATION, NEW Y Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:GREENBERGER, JEREMY A.;REEL/FRAME:038455/0057 Effective date: 20160503"
US10015633B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015633B2;"2";Maintenance fee payment;"2021/10/18";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015656B2;"0";Assignment;"2017/4/13";AS;"Owner name: SONY CORPORATION, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:TAKAHASHI, KAZUYUKI;KITAZATO, NAOHISA;KITAHARA, JUN;AND OTHERS;SIGNING DATES FROM 20170215 TO 20170228;REEL/FRAME:042252/0750"
US10015656B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015656B2;"2";Assignment;"2020/3/30";AS;"Owner name: SATURN LICENSING LLC, NEW YORK Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:SONY CORPORATION;REEL/FRAME:052256/0443 Effective date: 20190911"
US10015663B2;"0";Assignment;"2017/10/12";AS;"Owner name: GEMALTO SA, FRANCE Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:KUC, JEAN-FRANCOIS;REEL/FRAME:043853/0001 Effective date: 20170801"
US10015663B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015672B2;"0";Assignment;"2017/4/26";AS;"Owner name: SONY MOBILE COMMUNICATIONS INC., JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:BERGGREN, ANDERS;LJUNG, RICKARD;NORD, LARS;AND OTHERS;SIGNING DATES FROM 20160331 TO 20160531;REEL/FRAME:042146/0383"
US10015672B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015672B2;"2";Assignment;"2019/3/25";AS;"Owner name: SONY CORPORATION, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:SONY MOBILE COMMUNICATIONS, INC.;REEL/FRAME:048691/0134 Effective date: 20190325"
US10015687B2;"0";Assignment;"2015/1/30";AS;"Owner name: SAMSUNG ELECTRONICS CO., LTD, KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:VAN LIESHOUT, GERT-JAN;DER VELDE, HIMKE VAN;NG, BOON LOONG;AND OTHERS;REEL/FRAME:034858/0702 Effective date: 20150121"
US10015687B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015687B2;"2";Maintenance fee payment;"2021/12/13";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015689B2;"0";Assignment;"2015/11/10";AS;"Owner name: SONY CORPORATION, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:TIAN, HUI;CUI, QIMEI;LI, ZHILIN;AND OTHERS;REEL/FRAME:037002/0950 Effective date: 20150901"
US10015689B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015693B2;"0";Assignment;"2018/1/30";AS;"Owner name: HUAWEI TECHNOLOGIES CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:ZHANG, JIAN;XUE, LIXIA;ZENG, QINGHAI;AND OTHERS;REEL/FRAME:044774/0025 Effective date: 20170929"
US10015693B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015697B2;"0";Assignment;"2014/12/5";AS;"Owner name: TELEFONAKTIEBOLAGET L M ERICSSON (PUBL), SWEDEN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:YANG, YONG;FREDEN, ANDERS;OLSSON, TONY;SIGNING DATES FROM 20131114 TO 20131128;REEL/FRAME:034399/0546"
US10015697B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015697B2;"2";Certificate of correction;"2018/9/18";CC;""
US10015705B2;"0";Assignment;"2015/7/14";AS;"Owner name: SONY CORPORATION, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:XU, XIAODONG;HONG, YATENG;LIU, YA;AND OTHERS;REEL/FRAME:036081/0479 Effective date: 20150618"
US10015705B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015707B2;"0";Assignment;"2016/2/1";AS;"Owner name: ZTE CORPORATION, CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:XU, YINGQI;HUANG, YADA;SHI, XIAOJUAN;AND OTHERS;SIGNING DATES FROM 20160118 TO 20160119;REEL/FRAME:037634/0730"
US10015707B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015712B2;"0";Assignment;"2017/1/18";AS;"Owner name: ZTE CORPORATION, CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:BI, YIFENG;WANG, JING;TIAN, TIAN;SIGNING DATES FROM 20151126 TO 20151127;REEL/FRAME:040995/0395"
US10015712B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015724B2;"0";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015725B2;"0";Assignment;"2017/1/3";AS;"Owner name: LG ELECTRONICS INC., KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:LEE, EUNJONG;CHUNG, JAEHOON;HAHN, GENEBECK;AND OTHERS;SIGNING DATES FROM 20161019 TO 20161215;REEL/FRAME:041234/0838"
US10015725B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015725B2;"2";Maintenance fee payment;"2021/12/6";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015732B2;"0";Assignment;"2017/8/21";AS;"Owner name: AMBIT MICROSYSTEMS (SHANGHAI) LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:CHANG, SHU-HAO;REEL/FRAME:043339/0716 Effective date: 20170811"
US10015732B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015732B2;"2";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015738B2;"0";Assignment;"2016/7/13";AS;"Owner name: HUAWEI TECHNOLOGIES CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:ZHANG, LIANBO;YANG, XUN;LI, JING;SIGNING DATES FROM 20160704 TO 20160706;REEL/FRAME:039145/0761"
US10015738B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015746B2;"0";Assignment;"2016/10/5";AS;"Owner name: CANON KABUSHIKI KAISHA, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:SAKAI, TOMOYA;YASUMA, KENSUKE;FUJII, KENICHI;REEL/FRAME:039937/0619 Effective date: 20160725"
US10015746B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015751B2;"0";Assignment;"2017/9/22";AS;"Owner name: LG ELECTRONICS INC., KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:YI, YUNJUNG;AHN, JOONKUI;HWANG, DAESUNG;AND OTHERS;SIGNING DATES FROM 20160621 TO 20160622;REEL/FRAME:043669/0627"
US10015751B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015751B2;"2";Maintenance fee payment;"2021/12/6";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015759B2;"0";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015759B2;"1";Assignment;"2020/5/13";AS;"Owner name: PANTECH CORPORATION, KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:GOLDPEAK INNOVATIONS INC;REEL/FRAME:052657/0066 Effective date: 20200507"
US10015759B2;"2";Maintenance fee payment;"2021/12/6";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015769B1;"0";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015782B2;"0";Assignment;"2016/9/27";AS;"Owner name: QUALCOMM INCORPORATED, CALIFORNIA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:CHEN, WANSHI;WEI, CHAO;WANG, NENG;AND OTHERS;SIGNING DATES FROM 20150401 TO 20150415;REEL/FRAME:039869/0526"
US10015782B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015782B2;"2";Maintenance fee payment;"2021/12/9";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015783B2;"0";Assignment;"2016/11/9";AS;"Owner name: ASUSTEK COMPUTER INC., TAIWAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:YIN, WEI-MING;TSENG, LI-CHIH;REEL/FRAME:040270/0881 Effective date: 20161108"
US10015783B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015783B2;"2";Certificate of correction;"2020/6/2";CC;""
US10015783B2;"3";Maintenance fee payment;"2021/9/22";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015785B2;"0";Assignment;"2018/1/22";AS;"Owner name: RESEARCH IN MOTION LIMITED, CANADA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:RESEARCH IN MOTION UK LIMITED;REEL/FRAME:044684/0792 Effective date: 20130305 Owner name: RESEARCH IN MOTION UK LIMITED, UNITED KINGDOM Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:ANDERSON, NICHOLAS WILLIAM;BURBIDGE, RICHARD CHARLES;YOUNG, GORDON PETER;SIGNING DATES FROM 20120904 TO 20121126;REEL/FRAME:045102/0588 Owner name: BLACKBERRY LIMITED, CANADA Free format text: CHANGE OF NAME;ASSIGNOR:RESEARCH IN MOTION LIMITED;REEL/FRAME:045102/0953 Effective date: 20130709"
US10015785B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015799B2;"0";Assignment;"2015/10/14";AS;"Owner name: UNIVERSITY OF MANCHESTER, UNITED KINGDOM Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:ALSUSA, EMAD ADNAN;PRAMUDITO, WAHYU AGUNG;REEL/FRAME:036794/0189 Effective date: 20151013"
US10015799B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015808B2;"0";Assignment;"2016/12/20";AS;"Owner name: PANASONIC INTELLECTUAL PROPERTY CORPORATION OF AME Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:WANG, LILEI;SUZUKI, HIDETOSHI;HOSHINO, MASAYUKI;SIGNING DATES FROM 20160309 TO 20160314;REEL/FRAME:040676/0669"
US10015808B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015823B2;"0";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015823B2;"1";Maintenance fee payment;"2021/12/9";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015824B2;"0";Assignment;"2016/9/13";AS;"Owner name: LG ELECTRONICS INC., KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:LEE, EUNJONG;CHUNG, JAEHOON;HAHN, GENEBECK;AND OTHERS;SIGNING DATES FROM 20160825 TO 20160903;REEL/FRAME:040019/0307"
US10015824B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015824B2;"2";Maintenance fee payment;"2021/12/6";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10015833B2;"0";Assignment;"2016/8/16";AS;"Owner name: HTC CORPORATION, TAIWAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:WU, CHIH-HSIANG;REEL/FRAME:039460/0064 Effective date: 20140808"
US10015833B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015834B2;"0";Assignment;"2017/4/11";AS;"Owner name: HUAWEI TECHNOLOGIES CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:SUN, XIAOJI;REEL/FRAME:041968/0578 Effective date: 20161104"
US10015834B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015850B2;"0";Assignment;"2017/1/19";AS;"Owner name: LUMENS CO., LTD, KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:KIM, TAI-HYUN;KIM, JONG-IL;HONG, HYUN-PYO;AND OTHERS;REEL/FRAME:041014/0746 Effective date: 20170111"
US10015850B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015857B2;"0";Assignment;"2017/5/11";AS;"Owner name: ROHM CO., LTD., JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:LOOKMAN, PAULO;REEL/FRAME:042340/0896 Effective date: 20170413"
US10015857B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
US10015942B2;"0";Assignment;"2016/5/18";AS;"Owner name: BEJO ZADEN B.V., NETHERLANDS Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:DE JONG, ELIZABETH ROSALIEN;HAARSMA, ADRIANA DORIEN;CAPPELLEN, WITTE VAN;AND OTHERS;SIGNING DATES FROM 20160411 TO 20160426;REEL/FRAME:038638/0781"
US10015942B2;"1";Information on status: patent grant;"2018/6/20";STCF;Free format text: PATENTED CASE
US10015944B1;"0";Information on status: patent grant;"2018/6/20";STCF;Free format text: PATENTED CASE
US10015945B1;"0";Information on status: patent grant;"2018/6/20";STCF;Free format text: PATENTED CASE
US10015947B2;"0";Assignment;"2016/12/15";AS;"Owner name: RIJK ZWAAN ZAADTEELT EN ZAADHANDEL B.V., NETHERLAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:SMITS, EGBERT CAROLUS JOHANNES;MORICE, CLEMENT MICHEL BERNARD;REEL/FRAME:040940/0668 Effective date: 20161130"
US10015947B2;"1";Information on status: patent grant;"2018/6/20";STCF;Free format text: PATENTED CASE
US10015949B2;"0";Assignment;"2017/5/24";AS;"Owner name: RIJK ZWAAN ZAADTEELT EN ZAADHANDEL B.V., NETHERLAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:CARREE, FRANCISCUS HERMANUS;REEL/FRAME:042489/0322 Effective date: 20170501"
US10015949B2;"1";Information on status: patent grant;"2018/6/20";STCF;Free format text: PATENTED CASE
US10015964B2;"0";Assignment;"2014/1/2";AS;"Owner name: ISHIHARA SANGYO KAISHA, LTD., JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:OGAWA, MUNEKAZU;KAWAI, YUZUKA;REEL/FRAME:031878/0071 Effective date: 20131210"
US10015964B2;"1";Information on status: patent grant;"2018/6/20";STCF;Free format text: PATENTED CASE
US10015966B2;"0";Assignment;"2014/8/4";AS;"Owner name: E. I. DUPONT DE NEMOURS AND COMPANY, DELAWARE Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:TAGGI, ANDREW EDMUND;LONG, JEFFREY KEITH;BEREZNAK, JAMES FRANCIS;SIGNING DATES FROM 20140716 TO 20140717;REEL/FRAME:033455/0168"
US10015966B2;"1";Information on status: patent grant;"2018/6/20";STCF;Free format text: PATENTED CASE
US10015966B2;"2";Assignment;"2018/7/17";AS;"Owner name: FMC CORPORATION, PENNSYLVANIA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:E.I. DU PONT DE NEMOURS AND COMPANY;REEL/FRAME:046732/0016 Effective date: 20180501"
US10015973B2;"0";Assignment;"2018/4/11";AS;"Owner name: NATURALLY RECYCLED PROTEINS, LLC, IOWA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:DARLING, DON SCOTT;DARLING, JONATHAN SCOTT;REEL/FRAME:045507/0840 Effective date: 20180411"
US10015973B2;"1";Information on status: patent grant;"2018/6/20";STCF;Free format text: PATENTED CASE
US10015973B2;"2";Maintenance fee payment;"2021/11/11";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YR, SMALL ENTITY (ORIGINAL EVENT CODE: M2551); ENTITY STATUS OF PATENT OWNER: SMALL ENTITY Year of fee payment: 4"
US10015980B2;"0";Assignment;"2013/12/12";AS;"Owner name: UNIVERSITY OF SOUTHERN CALIFORNIA, CALIFORNIA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:LONGO, VALTER D.;CHENG, CHIA-WEI;BRANDHORST, SEBASTIAN;AND OTHERS;REEL/FRAME:031770/0138 Effective date: 20131206"
US10015980B2;"1";Assignment;"2015/3/23";AS;"Owner name: NATIONAL INSTITUTES OF HEALTH (NIH), U.S. DEPT. OF Free format text: CONFIRMATORY LICENSE;ASSIGNOR:UNIVERSITY OF SOUTHERN CALIFORNIA;REEL/FRAME:035258/0565 Effective date: 20140214"
US10015980B2;"2";Information on status: patent grant;"2018/6/20";STCF;Free format text: PATENTED CASE
